date_admission,branch_id,enrollment,course,till_date,student_name,father_name,father_occupation,student_dob,gender,profile_image,address1,address2,student_state,student_district,student_phone,w_phone,student_email,student_status
2024-01-01,5,CPR20231106160927,228,2023-01-01,Jay Kumar Singh,NULL,developer,2003-10-08,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,jay.kumarsingh@gmail.com,running
2024-01-01,5,CPR20231106160925,228,2023-01-01,Monu Kumar Gupta,NULL,developer,2003-10-09,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,monu.kumargupta@gmail.com,running
2024-01-01,5,CPR20231103160894,3,2023-01-01,Khushbu Kumari,NULL,developer,2003-10-10,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,khushbu.kumari@gmail.com,complete
2024-01-01,5,CPR20231103160890,228,2023-01-01,Sanjeev Kumar Singh,NULL,developer,2003-10-11,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sanjeev.kumarsingh@gmail.com,running
2024-01-01,5,CPR20231027160583,228,2023-01-01,Sachin Kumar Thakur,NULL,developer,2003-10-12,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sachin.kumarthakur@gmail.com,complete
2024-01-01,5,CPR20231026160523,228,2023-01-01,Gaytri Kumari,NULL,developer,2003-10-13,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,gaytri.kumari@gmail.com,complete
2024-01-01,5,CPR20240125163233,3,2023-01-02,Vicky Kumar,NULL,developer,2003-10-14,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,vicky.kumar@gmail.com,complete
2024-01-01,5,CPR20231204161691,228,2023-01-02,Ankit Kumar,NULL,developer,2003-10-15,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,ankit.kumar@gmail.com,running
2024-01-01,5,CPR20231204161689,228,2023-01-02,Vishal Kumar,NULL,developer,2003-10-16,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,vishal.kumar@gmail.com,running
2024-01-01,5,CPR20231204161685,228,2023-01-02,Kundan Raj,NULL,developer,2003-10-17,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,kundan.raj@gmail.com,running
2024-01-01,5,CPR20231204161682,228,2023-01-02,Sony Kumari,NULL,developer,2003-10-18,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sony.kumari@gmail.com,running
2024-01-01,5,CPR20231122161377,228,2023-01-02,Anupriya Kumari,NULL,developer,2003-10-19,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,anupriya.kumari@gmail.com,running
2024-01-01,5,CPR20231122161373,228,2023-01-02,Amit Kumar Prasad,NULL,developer,2003-10-20,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,amit.kumarprasad@gmail.com,running
2024-01-01,5,CPR20231122161372,228,2023-01-02,Prakarsh Kumar Harshit,NULL,developer,2003-10-21,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,prakarsh.kumarharshit@gmail.com,running
2024-01-01,5,CPR20231114161174,228,2023-01-02,Uday Kumar Singh,NULL,developer,2003-10-22,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,uday.kumarsingh@gmail.com,running
2024-01-01,5,CPR20231108161015,228,2023-01-02,Nigita Kumari,NULL,developer,2003-10-23,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,nigita.kumari@gmail.com,running
2024-01-01,5,CPR20231103160891,228,2023-01-02,Chandan Kumar Yadav,NULL,developer,2003-10-24,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,chandan.kumaryadav@gmail.com,running
2024-01-01,5,CPR20231102160831,228,2023-01-02,Nautik Kumar,NULL,developer,2003-10-25,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,nautik.kumar@gmail.com,complete
2024-01-01,5,CPR20231101160750,228,2023-01-02,Nikki Kumari,NULL,developer,2003-10-26,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,nikki.kumari@gmail.com,complete
2024-01-01,5,CPR20240213163768,3,2023-01-03,Rajnish Ranjan Kumar,NULL,developer,2003-10-27,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,rajnish.ranjankumar@gmail.com,complete
2024-01-01,5,CPR20240124163230,3,2023-01-03,Shekhar Kumar Singh,NULL,developer,2003-10-28,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,shekhar.kumarsingh@gmail.com,complete
2024-01-01,5,CPR20231205161730,228,2023-01-03,Vikash Raj,NULL,developer,2003-10-29,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,vikash.raj@gmail.com,running
2024-01-01,5,CPR20231204161693,228,2023-01-03,Vikash Kumar,NULL,developer,2003-10-30,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,vikash.kumar@gmail.com,running
2024-01-01,5,CPR20231204161692,228,2023-01-03,Neha Kumari,NULL,developer,2003-10-31,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,neha.kumari@gmail.com,running
2024-01-01,5,CPR20231204161690,228,2023-01-03,Ritu Kumari,NULL,developer,2003-11-01,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,ritu.kumari@gmail.com,running
2024-01-01,5,CPR20231128161560,228,2023-01-03,Nandan Kumar,NULL,developer,2003-11-02,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,nandan.kumar@gmail.com,running
2024-01-01,5,CPR20231122161380,228,2023-01-03,Anand Kumar Prasad,NULL,developer,2003-11-03,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,anand.kumarprasad@gmail.com,running
2024-01-01,5,CPR20231114161170,228,2023-01-03,Nisha Kumari,NULL,developer,2003-11-04,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,nisha.kumari@gmail.com,running
2024-01-01,5,CPR20231107160994,238,2023-01-03,Babita Devi,NULL,developer,2003-11-05,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,babita.devi@gmail.com,complete
2024-01-01,5,CPR20231107160990,228,2023-01-03,Ankit Kumar Verma,NULL,developer,2003-11-06,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,ankit.kumarverma@gmail.com,running
2024-01-01,5,CPR20231103160893,228,2023-01-03,Muskan Kumari,NULL,developer,2003-11-07,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,muskan.kumari@gmail.com,running
2024-01-01,5,CPR20231102160835,228,2023-01-03,Sonu Muskan,NULL,developer,2003-11-08,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sonu.muskan@gmail.com,complete
2024-01-01,5,CPR20231102160834,228,2023-01-03,Pankaj Kumar,NULL,developer,2003-11-09,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,pankaj.kumar@gmail.com,complete
2024-01-01,5,CPR20231102160832,228,2023-01-03,Rajan Kumar Singh,NULL,developer,2003-11-10,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,rajan.kumarsingh@gmail.com,complete
2024-01-01,5,CPR20231101160752,228,2023-01-03,Pushpanjali Kumari,NULL,developer,2003-11-11,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,pushpanjali.kumari@gmail.com,complete
2024-01-01,5,CPR20240216163836,3,2023-01-04,Rimjhim Kumari,NULL,developer,2003-11-12,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,rimjhim.kumari@gmail.com,complete
2024-01-01,5,CPR20240213163767,228,2023-01-04,Sanjeev Kumar Ojha,NULL,developer,2003-11-13,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sanjeev.kumarojha@gmail.com,complete
2024-01-01,5,CPR20231114161168,228,2023-01-04,Aman Kumar,NULL,developer,2003-11-14,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,aman.kumar@gmail.com,running
2024-01-01,5,CPR20231110161106,228,2023-01-04,Raushni Kumari,NULL,developer,2003-11-15,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,raushni.kumari@gmail.com,running
2024-01-01,5,CPR20231110161104,228,2023-01-04,Ekta Kumari,NULL,developer,2003-11-16,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,ekta.kumari@gmail.com,running
2024-01-01,5,CPR20231107160995,228,2023-01-04,Payal Kumari,NULL,developer,2003-11-17,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,payal.kumari@gmail.com,running
2024-01-01,5,CPR20231107160993,228,2023-01-04,Raushan Kumar,NULL,developer,2003-11-18,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,raushan.kumar@gmail.com,running
2024-01-01,5,CPR20231101160753,228,2023-01-04,Shalu Kumari,NULL,developer,2003-11-19,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,shalu.kumari@gmail.com,complete
2024-01-01,5,CPR20240213163766,3,2023-01-05,Sanjeev Kumar Ojha,NULL,developer,2003-11-20,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sanjeev.kumarojha@gmail.com,complete
2024-01-01,5,CPR20231113161123,228,2023-01-05,Ashish Ku Sharma,NULL,developer,2003-11-21,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,ashish.kusharma@gmail.com,running
2024-01-01,8,RPI20230109148556,3,2023-01-09,Kundan Mishra,NULL,developer,2003-11-22,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,kundan.mishra@gmail.com,running
2024-01-01,8,RPI20230109148555,3,2023-01-09,Antima Kumari,NULL,developer,2003-11-23,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,antima.kumari@gmail.com,running
2024-01-01,8,RPI20230109148554,3,2023-01-09,Nidhi Kumari,NULL,developer,2003-11-24,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,nidhi.kumari@gmail.com,running
2024-01-01,8,RPI20230109148553,3,2023-01-09,Saloni Kumari,NULL,developer,2003-11-25,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,saloni.kumari@gmail.com,running
2024-01-01,1,BHA20230523153861,3,2023-01-10,Arvind Negi,NULL,developer,2003-11-26,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,arvind.negi@gmail.com,complete
2024-01-01,5,CPR20240120163160,3,2023-01-18,Ayush Raj,NULL,developer,2003-11-27,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,ayush.raj@gmail.com,complete
2024-01-01,5,CPR20240216163833,3,2023-02-01,Bipul Kumar Tiwari,NULL,developer,2003-11-28,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,bipul.kumartiwari@gmail.com,complete
2024-01-01,5,CPR20231027160573,228,2023-02-01,Rahul Kumar Singh,NULL,developer,2003-11-29,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,rahul.kumarsingh@gmail.com,complete
2024-01-01,5,CPR20231026160527,228,2023-02-01,Bandana Kumari,NULL,developer,2003-11-30,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,bandana.kumari@gmail.com,complete
2024-01-01,5,CPR20231026160526,228,2023-02-01,Himanshu Kumar,NULL,developer,2003-12-01,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,himanshu.kumar@gmail.com,complete
2024-01-01,5,CPR20231026160524,228,2023-02-01,Munna Tiwary,NULL,developer,2003-12-02,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,munna.tiwary@gmail.com,complete
2024-01-01,5,CPR20240216163835,228,2023-02-08,Shashi Bhushan,NULL,developer,2003-12-03,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,shashi.bhushan@gmail.com,running
2024-01-01,5,CPR20240216163834,3,2023-02-09,Shashi Bhushan,NULL,developer,2003-12-04,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,shashi.bhushan@gmail.com,complete
2024-01-01,1,BHA20230523153862,3,2023-02-20,Pooja Verma,NULL,developer,2003-12-05,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,pooja.verma@gmail.com,complete
2024-01-01,1,BHA20230818157803,235,2023-02-20,Aarti Devi,NULL,developer,2003-12-06,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,aarti.devi@gmail.com,complete
2024-01-01,1,BHA20230818157802,235,2023-02-20,Aman,NULL,developer,2003-12-07,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,BHA20230818157802@gmail.com,complete
2024-01-01,5,CPR20240118163100,3,2023-03-01,Prashant Kumar,NULL,developer,2003-12-08,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,prashant.kumar@gmail.com,complete
2024-01-01,1,BHA20230717156556,3,2023-03-09,Kajal Gaur,NULL,developer,2003-12-09,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,kajal.gaur@gmail.com,running
2024-01-01,1,BHA20230717156547,3,2023-03-09,Deepa Rawat,NULL,developer,2003-12-10,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,deepa.rawat@gmail.com,running
2024-01-01,1,BHA20230523153863,235,2023-03-15,Shipra Chauhan,NULL,developer,2003-12-11,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,shipra.chauhan@gmail.com,running
2024-01-01,1,BHA20230523153859,3,2023-03-15,Sunaina,NULL,developer,2003-12-12,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,BHA20230523153859@gmail.com,complete
2024-01-01,2,KOP20231013160154,3,2023-03-15,Amjad Ali,NULL,developer,2003-12-13,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,amjad.ali@gmail.com,complete
2024-01-01,1,BHA20230523153864,235,2023-03-20,Vishal Saini,NULL,developer,2003-12-14,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,vishal.saini@gmail.com,running
2024-01-01,1,BHA20230928159763,235,2023-03-20,Navdeep Sharma,NULL,developer,2003-12-15,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,navdeep.sharma@gmail.com,running
2024-01-01,5,CPR20231110161107,3,2023-05-10,Purnima Kumari,NULL,developer,2003-12-16,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,purnima.kumari@gmail.com,complete
2024-01-01,5,CPR20231102160837,228,2023-05-20,Manish Kumar,NULL,developer,2003-12-17,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,manish.kumar@gmail.com,complete
2024-01-01,9,NDS20231014160169,238,2023-05-28,Laxmi,NULL,developer,2003-12-18,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,NDS20231014160169@gmail.com,complete
2024-01-01,1,BHA20231128161568,3,2023-05-30,Priyanshi,NULL,developer,2003-12-19,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,BHA20231128161568@gmail.com,running
2024-01-01,2,KOP20231013160156,228,2023-06-01,Rani Kumari,NULL,developer,2003-12-20,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,rani.kumari@gmail.com,complete
2024-01-01,5,CPR20240213163765,228,2023-06-06,Princy,NULL,developer,2003-12-21,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,CPR20240213163765@gmail.com,complete
2024-01-01,9,NDS20231014160171,238,2023-06-09,Navneet Kumar,NULL,developer,2003-12-22,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,navneet.kumar@gmail.com,complete
2024-01-01,1,BHA20230717156563,3,2023-06-10,Kashish,NULL,developer,2003-12-23,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,BHA20230717156563@gmail.com,complete
2024-01-01,2,KOP20231013160155,3,2023-06-10,Rani Kumari,NULL,developer,2003-12-24,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,rani.kumari@gmail.com,complete
2024-01-01,1,BHA20230717156560,235,2023-06-15,Kavita Joshi,NULL,developer,2003-12-25,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,kavita.joshi@gmail.com,running
2024-01-01,1,BHA20231128161565,3,2023-06-16,Rajnish Mishra,NULL,developer,2003-12-26,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,rajnish.mishra@gmail.com,running
2024-01-01,1,BHA20231205161732,235,2023-06-22,Amit Joshi,NULL,developer,2003-12-27,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,amit.joshi@gmail.com,running
2024-01-01,1,BHA20240117163001,235,2023-07-01,Sharma Vati,NULL,developer,2003-12-28,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sharma.vati@gmail.com,complete
2024-01-01,1,BHA20231128161566,3,2023-07-21,Sumit Tiwari,NULL,developer,2003-12-29,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,sumit.tiwari@gmail.com,running
2024-01-01,1,BHA20231128161562,3,2023-07-28,Rakhi,NULL,developer,2003-12-30,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,BHA20231128161562@gmail.com,running
2024-01-01,1,BHA20231128161567,3,2023-08-16,Neema,NULL,developer,2003-12-31,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,BHA20231128161567@gmail.com,running
2024-01-01,1,BHA20231128161564,235,2023-08-20,Jitendra Kumar,NULL,developer,2004-01-01,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,jitendra.kumar@gmail.com,running
2024-01-01,1,BHA20231128161563,235,2023-08-20,Ishwar Prasad,NULL,developer,2004-01-02,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,ishwar.prasad@gmail.com,running
2024-01-01,1,BHA20231221162094,3,2023-08-25,Yashvi,NULL,developer,2004-01-03,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,BHA20231221162094@gmail.com,running
2024-01-01,9,NDS20231221162092,238,2023-09-08,Shiva Tripathi,NULL,developer,2004-01-04,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,shiva.tripathi@gmail.com,complete
2024-01-01,1,BHA20231128161561,50,2023-09-15,Priyanka Pandey,NULL,developer,2004-01-05,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,priyanka.pandey@gmail.com,running
2024-01-01,2,KOP20231007159969,49,2023-10-01,Shabina Naaz,NULL,developer,2004-01-06,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,shabina.naaz@gmail.com,running
2024-01-01,5,CPR20231104160898,228,2023-10-01,Amit Kumar Srivastava,NULL,developer,2004-01-07,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,amit.kumarsrivastava@gmail.com,running
2024-01-01,5,CPR20231104160897,228,2023-10-01,Abhishek Yuvraj,NULL,developer,2004-01-08,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,abhishek.yuvraj@gmail.com,dropout
2024-01-01,5,CPR20231030160656,228,2023-10-01,Bhisham Kumar,NULL,developer,2004-01-09,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,bhisham.kumar@gmail.com,complete
2024-01-01,5,CPR20231030160655,228,2023-10-01,Divya Singh,NULL,developer,2004-01-10,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,divya.singh@gmail.com,complete
2024-01-01,5,CPR20231030160654,169,2024-07-01,Aayush Singh,Father's Name,developer,2004-01-11,male,New-0510.jpg,mandawali,New delhi,1,1,9876543210,9876543210,aayush.singh@gmail.com,complete
2024-01-01,5,CPR20231030160651,3,2023-10-01,Manish Kumar,NULL,developer,2004-01-12,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,manish.kumar@gmail.com,complete
2024-01-01,5,CPR20231206161736,228,2023-11-01,Prins Kumar,NULL,developer,2004-01-13,male,1.jpg,mandawali,New delhi,1,1,9876543210,9876543210,prins.kumar@gmail.com,complete
2024-01-01,5,CPR20231206161735,228,2024-07-01,Puja Kumari,lgpru,,2004-01-14,male,New-0513.jpg,mandawali,New delhi,1,1,9876543210,9876543210,puja.kumari@gmail.com,running
